,timestamp,open,high,low,close,volume
0,2020-06-26 15:30:00,179.36,180.86,178.88,179.73,611826
1,2020-06-26 14:30:00,179.725,179.86,178.95,179.39,335726
2,2020-06-26 13:30:00,180.51,180.81,179.56,179.69,229304
3,2020-06-26 12:30:00,180.01,180.8,179.38,180.5,197293
4,2020-06-26 11:30:00,180.26,180.6,179.5,180.038,413025
5,2020-06-26 10:30:00,181.17,181.3,179.85,180.17,316733
6,2020-06-26 09:30:00,182.37,182.81,180.8,181.23,342805
7,2020-06-25 15:30:00,182.08,182.83,181.72,182.81,512153
8,2020-06-25 14:30:00,180.71,182.31,180.325,182.115,348358
9,2020-06-25 13:30:00,181.28,181.5,180.6638,180.73,244388
10,2020-06-25 12:30:00,181.43,182.0801,181.25,181.28,178354
11,2020-06-25 11:30:00,181.635,181.84,180.78,181.4149,235360
12,2020-06-25 10:30:00,182.021,182.3034,180.83,181.635,254630
13,2020-06-25 09:30:00,183.51,184.08,180.6984,182.0,508074
14,2020-06-24 15:30:00,184.54,185.005,184.04,184.38,396939
15,2020-06-24 14:30:00,183.82,185.16,183.6,184.53,373106
16,2020-06-24 13:30:00,183.25,184.06,182.53,183.88,238600
17,2020-06-24 12:30:00,183.52,184.66,183.07,183.3,264517
18,2020-06-24 11:30:00,182.88,183.66,181.34,183.4975,600302
19,2020-06-24 10:30:00,183.565,183.66,182.56,182.85,502013
20,2020-06-24 09:30:00,184.96,185.71,183.42,183.56,709206
21,2020-06-23 15:30:00,187.12,187.2523,186.32,186.7,509495
22,2020-06-23 14:30:00,188.0,188.236,187.075,187.1435,269807
23,2020-06-23 13:30:00,188.24,188.63,187.83,187.98,176059
24,2020-06-23 12:30:00,188.42,188.61,188.1,188.23,139861
25,2020-06-23 11:30:00,188.19,188.615,187.76,188.4178,308533
26,2020-06-23 10:30:00,188.53,188.61,187.2,188.16,294113
27,2020-06-23 09:30:00,189.55,189.73,188.34,188.52,409551
28,2020-06-22 15:30:00,186.85,187.6,186.84,187.47,298905
29,2020-06-22 14:30:00,187.26,187.77,186.76,186.8,245868
30,2020-06-22 13:30:00,187.21,187.6,186.77,187.245,371348
31,2020-06-22 12:30:00,186.96,187.5433,186.9,187.2,210342
32,2020-06-22 11:30:00,186.69,187.3408,186.49,186.9446,268158
33,2020-06-22 10:30:00,186.77,187.0,185.69,186.675,306782
34,2020-06-22 09:30:00,186.0,187.0,184.89,186.76,530985
35,2020-06-19 15:30:00,188.78,188.96,186.53,186.54,758546
36,2020-06-19 14:30:00,187.02,189.37,186.84,188.78,316040
37,2020-06-19 13:30:00,187.42,187.83,186.85,187.0,334762
38,2020-06-19 12:30:00,188.02,188.41,187.12,187.43,248910
39,2020-06-19 11:30:00,189.99,190.14,187.37,188.11,278808
40,2020-06-19 10:30:00,189.93,190.22,189.455,190.03,302448
41,2020-06-19 09:30:00,192.29,192.3565,189.6528,189.89,1073114
